FCH4_weekly,GPP,PA,TS,TA,P,WS,SWC
,0.6007475,98665.0625,269.8111877,246.165451,0.007987215,1.768971562,0.335434586
,0.6639875,98363.10938,269.8979797,252.220047,0,1.890343547,0.3368873
,0.6859125,98006.72656,270.4875488,265.0976257,4.083064385,1.391312957,0.336837232
,0.66937,97645.97656,270.7919617,265.6768799,3.710860154,1.924247742,0.336014807
,0.648185,97486.32813,270.735321,257.5709229,1.710861572,1.65235734,0.332271874
,0.6472025,96672.25781,270.8304443,265.0796814,1.115015126,1.494551778,0.329433173
,0.65726375,96799.61719,270.9154663,267.2685852,1.196484896,1.380262375,0.32685408
,0.5924,97958.22656,270.9363098,265.9391785,0.982427387,2.055932522,0.324724227
,0.529365,97985.82031,270.8075867,266.8875122,0.397763302,1.775581598,0.323106974
14.46141379,0.4525225,97724.75781,270.7798157,266.9235229,0.386581203,2.554192781,0.322024912
12.91250749,0.35696625,96529.67969,270.9875183,271.9790344,0.060702831,2.329495192,0.3234635
11.52110402,0.43715,96781.375,270.9409485,270.21521,0.156549402,2.793291569,0.3245731
16.74495563,0.63990625,96710.33594,271.1695862,274.9310913,1.020766096,2.121412039,0.379034907
12.19742814,0.8955025,96336.96094,271.453949,274.6629333,1.904152101,2.19510603,0.412619501
15.51053272,1.3571025,97077.47656,272.2835388,279.3390198,1.8019157,2.029438496,0.427252263
21.87134978,1.979,97296.49219,276.4769897,280.2471619,3.226834582,1.611782908,0.408976763
27.8252144,3.07303875,96227.07031,280.5818787,281.9478455,7.386576384,1.621080399,0.404233515
37.98461436,4.054225,97110.54688,281.856842,283.7192688,1.800318249,1.336382508,0.359529525
55.74424585,4.49355875,96622.78906,284.4092407,286.5088196,2.309902338,1.875514269,0.340267897
62.92563537,5.408885,96862.5625,281.8868713,282.8822327,2.958464669,1.809345126,0.319974393
72.64179557,6.2127725,97104.4375,286.8356628,288.3389587,1.666133176,2.091451645,0.301313907
97.56697494,6.1381775,96884.5,287.3656616,288.0050659,4.5559071,1.077257276,0.300155014
109.6254629,5.98173875,97808.35156,289.5162964,290.7052917,1.530350419,2.175027609,0.289459765
104.2926439,6.00455,96997.92188,287.5537415,287.7114563,1.947283046,1.867171407,0.267241746
100.6520503,6.26754,97815.44531,287.2294006,287.7041321,0.969647837,2.053547382,0.240449995
104.7271277,5.64919,97830.23438,292.381073,293.434082,0.369009358,1.778543234,0.191118822
83.22591509,4.9168875,97112.88281,290.1990967,290.3816528,0.583066721,1.414742112,0.18259263
63.6955394,4.11481,96888.73438,285.0993958,284.8885193,6.115011871,1.675091386,0.322378129
60.77741693,3.33997625,97003.26563,284.6769714,284.7489624,6.230027415,2.232958078,0.34138754
58.25275848,2.598825,97099.14844,285.0152283,285.0456543,6.150155328,1.415463448,0.356692463
46.71797919,1.76999125,97005.99219,282.3717651,282.3303833,7.039931603,2.342498064,0.393238485
48.34572895,1.69895,98175.35156,281.7680054,281.8025818,3.674118547,2.113350391,0.382645071
41.08500888,1.3526425,97912.39063,282.1120911,282.7749634,0.298721861,1.637806058,0.343095779
39.55830387,0.976965,97466.21094,281.1106873,281.1172485,5.21724904,0.987429798,0.362673789
,0.90608,98016.88281,279.01828,278.8908997,3.370604943,2.03140378,0.390752941
,0.85561,97168.50781,278.5652771,278.7347107,0,1.890548468,0.347201854
24.34482227,0.78820875,97082.03906,274.3042297,274.3461609,1.589455758,1.562994123,0.348439246
12.11854175,0.7909875,96168.27344,275.0067749,275.0580139,2.384982305,1.685866475,0.372374684
17.46627877,0.75844375,95496.0625,274.0561829,274.6305847,0.471245701,1.717510581,0.362216264
29.41687433,0.67454,97077.42188,270.4932251,265.723053,0.281149958,1.612604499,0.350525707
,0.70148125,97967.07031,266.9834595,263.5152283,0.314696255,1.319036841,0.347343862
,0.723135,97101.61719,269.6772766,261.5810547,3.862616839,2.351632357,0.347221941
,0.72902625,95923.54688,270.6183472,263.4352417,1.690094359,1.45093751,0.345262378
,0.736675,95690.73438,270.7029724,262.9495544,0.287539762,1.73707974,0.343212664
,0.7164125,96390.75,270.8644104,264.3295288,1.488816924,1.53391397,0.343497425
,0.66943,94779.50781,270.7226257,252.7984161,1.452076016,1.531571269,0.341575384
,0.673855,95704.72656,270.4216614,250.4033356,0.509584323,1.279278874,0.339339495
,0.71365,96672.32813,270.2243347,254.2463226,0.169129271,2.076015234,0.340559483
,0.64649125,96099.46094,270.2760315,252.1363831,0.55591017,1.789795518,0.342245847
,0.6444475,97178.32813,269.3832092,244.1018982,0.514376676,1.642846704,0.342580587
,0.66271,97125,269.9208374,251.2887421,0.051118175,1.862890482,0.343042314
,0.69211,96914.05469,269.9972229,261.2078552,0.83865755,1.939889908,0.344661236
,0.684445,97621.8125,270.2645874,258.1768494,0.861021748,2.011372328,0.344334811
,0.68383,97915.44531,270.481781,264.9449158,1.167730778,1.454945803,0.344511777
,0.67652125,97370.45313,270.5419617,260.5190125,2.1773146,1.887301683,0.343016446
,0.675905,97995.58594,270.4787292,259.2823181,0.761980307,1.440103889,0.341053545
,0.6797025,98701.92969,270.4008789,263.0567932,0.073482377,1.285619378,0.339294404
,0.6673075,96254.16406,270.6050415,269.4009399,0.389776164,1.6512537,0.33805117
,0.63196375,95755.24219,270.8330994,271.171936,0.512779166,1.860692978,0.338478655
,0.64249,96651.54688,271.0664063,273.1214905,0.886580907,1.908902526,0.39117375
9.348101529,0.59927375,98605.88281,271.302887,274.403717,2.086260589,0.996355593,0.419556856
11.86957839,0.7708725,96631.57031,270.8243103,270.5821533,0.004792329,2.71881938,0.407553196
11.83327127,0.82204875,96261.17969,271.3629456,274.7732544,0.792331703,1.350217581,0.426457465
19.27899191,0.937795,95863.71094,271.9002075,273.4294128,0.838657492,1.570080638,0.406750828
15.06118112,1.12830875,97861.14063,272.1661377,273.9665833,4.447280895,1.771058798,0.408773839
18.70117957,1.42815,97627.21094,274.5223083,277.9465027,0.715654402,1.735949516,0.400832087
25.06615438,2.13971875,96948.88281,278.4477844,280.5626526,0.824280549,1.707870722,0.362988532
21.3806818,3.27119,96605.25,282.4554749,284.4432068,2.265173942,1.467645645,0.327395976
22.55746858,4.1204825,97220.83594,284.6703796,287.0672302,1.718848711,1.620339036,0.319431692
19.34611212,4.9995125,97066.33594,283.9895325,285.8242188,5.384980235,1.174805999,0.322885722
18.42714518,6.0708175,97564.78906,285.210022,286.7275391,2.27795355,0.948697388,0.326592743
25.1038543,6.657835,96903.1875,287.9382629,288.943512,2.423320664,1.938555002,0.28928858
30.45665501,6.74561875,97519.99219,290.5569458,291.9553528,1.426516683,1.174126625,0.252137154
47.34859352,6.6521925,97852.35938,292.2800903,293.2953796,0.813098508,1.709164023,0.205215588
60.36339487,6.30005625,98177.17188,291.2567444,291.8413391,0.512779225,1.601253629,0.192209229
62.61944773,5.51736,96945.50781,293.8615112,294.4330139,3.210860537,1.636284471,0.209907815
58.82676534,5.43329,97121.16406,290.8323975,290.8450623,1.277954318,1.810528994,0.232475683
51.62947908,4.614745,96953.70313,290.3347473,290.3354492,3.552713199,1.288740039,0.239099115
43.7588791,4.281225,97484.95313,288.0150757,288.071991,11.58944704,2.321297169,0.339132398
47.39162977,3.773245,98007.95313,287.4476318,287.6955872,6.196481176,1.550334096,0.370999634
60.95465438,3.07292375,98194.17188,285.6520386,285.3276978,11.33226044,2.586165667,0.394314736
37.91011818,2.53417,96781.05469,283.4491577,283.1770325,1.570286462,1.545634866,0.358388126
41.6042396,2.0134875,97480.67188,284.4723511,284.8005371,0.102236343,1.848261118,0.321142405
36.31953223,1.59242,97383.9375,285.4544373,285.6917419,0.362619554,1.743907213,0.300147533
29.02219173,1.08772875,96467.76563,284.4467163,284.5491333,0.372204202,1.751745939,0.287334859
33.22972016,0.871945,95894.96094,279.4865112,278.4320374,4.908941686,1.719651103,0.347763807
25.47039387,0.78816875,97449.22656,277.7999573,277.5625305,1.864215941,1.336975455,0.354266167
17.10508363,0.73638,96887.30469,275.7694702,274.8462524,5.327471998,2.015992165,0.389431268
21.48763614,0.7003,97469.66406,274.2106934,272.5810242,3.872202011,1.731685519,0.388203114
25.84262904,0.68811,95757.60156,272.780304,270.7836609,0.015974429,1.965197325,0.363082886
22.5542775,0.68015625,97042.4375,272.6455078,271.7709656,2.774758497,1.581076026,0.363950402
16.7422291,0.67677,97657.50781,272.3283386,267.8786011,1.126197283,1.454017043,0.381224006
18.0389262,0.66732,97877.29688,271.2711792,263.2685242,3.854629351,2.258247852,0.360760182
17.00117186,0.70026,96401.60938,271.5779419,257.9559631,2.148560714,2.854314089,0.352767497
,0.7270775,95352.24219,271.5732727,262.6021118,1.889775274,1.592994452,0.347624362
,0.71286,96642.76563,271.7933655,265.1589661,4.225236829,1.61795783,0.344016701
,0.68647375,96628.24219,271.6755676,253.1929016,0.525558775,1.998594642,0.34051922
,0.511185,96126.99219,271.7513733,262.9992371,0.017571874,2.310795546,0.338303357
,0,96096.85938,271.2142029,247.1097107,0.003194886,2.086548328,0.336722881
,0,95416.42969,270.8384705,248.3213501,1.167131821,1.944418669,0.334409714
,0.61307,96124.52344,271.0273132,247.7794647,0.910542556,1.573854208,0.332578272
,0.616805,98097.16406,270.6975708,242.9639435,0.282747409,1.762043834,0.332287759
,0.61579,97397.47656,270.7648621,247.5129395,0.466453377,1.753946066,0.332980692
,0.59535,96442.32031,270.7361755,247.2416077,1.154951402,1.591335535,0.332103223
,0.65597,95775.10938,270.7669373,247.9358368,0.928114343,1.657108903,0.330293953
,0.6046825,96407.92969,271.0337219,259.4481201,2.324279631,1.307050586,0.329330444
,0.64114375,97061.51563,270.9008484,247.0772552,0.067092609,1.806825042,0.328078926
,0.64837,96181.4375,271.0296326,258.2721558,0.859424297,1.434072256,0.326943427
,0.619855,96342.11719,270.8153992,251.2243347,1.012778841,1.666020393,0.325903952
,0.627575,96841.26563,270.7764282,252.4069977,0.862619316,1.153576016,0.324877888
,0.6544775,99089.49219,270.9130249,261.8674011,1.134184538,1.438738108,0.324087173
,0.61505,97892.99219,271.2332458,271.0778809,4.161338788,2.573450089,0.323353291
,0.55097375,97381.125,271.213501,262.9120789,2.285940805,2.967239141,0.322351396
,0.5508275,97255.27344,271.1977234,268.500946,1.760382205,2.108917713,0.321458846
,0.63674875,97931.14063,271.2301636,269.4220886,1.664535725,1.88640523,0.323333234
18.08168219,0.62736,97226.70313,271.5619812,276.0741272,5.881784949,1.499261856,0.422767907
14.08387321,0.72507125,96500.89844,271.5871887,271.7368164,0.920127146,1.820879102,0.402216375
20.41884821,1.200245,96933.98438,271.5217285,273.9238586,0.295526959,2.427968979,0.389820337
26.88977267,1.89946625,97731.25781,274.6477661,283.7158813,0.651756709,1.563192248,0.422327101
33.09071862,2.30516,97060.60938,279.5959778,280.5626526,0.474440574,2.783150196,0.360358566
30.86381115,3.272805,96439.82031,282.7619324,285.2088013,0.260383211,1.608723402,0.299669951
41.05939502,4.7224825,97122.64844,284.5682068,286.507782,0.501597126,2.441373825,0.271054804
53.5003745,5.349305,96754.29688,285.4112854,287.0460815,2.330668969,1.108110189,0.285640776
64.80192124,5.105375,96852.78906,288.6805725,289.5576172,2.535142004,1.247259378,0.254710436
74.39148357,5.24337125,96453.36719,287.7988892,288.0645447,8.118205704,1.805250764,0.333824843
74.5505492,6.1322475,96891.85938,285.3716125,285.4715881,3.391371574,1.84724462,0.347542554
85.71317204,6.20186125,97755.55469,286.6578674,287.6525879,0.484025193,1.454137087,0.290191144
98.47239097,5.37335,96918.67969,287.5527039,287.5782471,3.429710167,1.645727158,0.275674403
97.20728852,4.728265,96870.3125,287.7529297,288.0282593,7.423317991,1.434473157,0.348845899
104.5672584,4.32828,96707.80469,285.8459778,285.9341125,7.522358559,1.64407897,0.378712595
101.4183596,4.22963875,96739.25,288.2929993,288.9550476,12.08146103,1.911453843,0.375110716
100.0047012,4.26096,96327.85156,286.9549866,286.9270325,4.054310266,1.423398018,0.382524014
99.90178766,3.88919375,97267.77344,286.7800598,287.0420227,1.108625322,1.635901213,0.348086923
87.61483355,2.946685,96840.94531,287.8391418,288.3035278,2.268369077,1.179628491,0.309690684
91.35041362,2.03509375,96164.23438,285.4146423,285.1221313,4.522360861,1.282521248,0.362560242
74.70684073,1.42192,97344.92969,283.0233765,282.8031311,7.511176635,1.679657817,0.391513556
60.27787055,1.2058475,98159.66406,280.6086731,280.068634,2.046324313,1.971656084,0.376657039
55.49663462,0.9359625,96433.58594,280.757843,280.8705444,2.544726944,1.681374311,0.369947612
47.41035111,0.860365,95713.32031,278.7082825,278.54599,0.984024839,1.779949307,0.359293193
40.26018623,0.792875,96327.51563,281.1825867,281.8806763,0.084664476,1.967153788,0.336989164
37.5451182,0.70989375,96211.625,276.1314087,274.9670715,0.354632328,2.28471446,0.331295907
39.55673117,0.6906125,98149.5,270.9901123,267.9486389,0.742810953,1.262420774,0.325610906
31.33949987,0.6927875,98076.39063,271.1811523,270.0482483,2.231627936,1.639800072,0.326052576
26.49964395,0.6563,97258.21094,270.6915588,261.0703125,0.444089121,0.985496104,0.325464785
,0.69216625,97000.45313,270.4212646,263.318634,5.23801567,1.530739903,0.324679106
,0.6524925,96177.32031,271.0302429,258.5351868,0.752395659,1.415548563,0.324673325
,0.66421625,96311.3125,270.6851196,254.339447,0.148562205,1.937641859,0.326771468
,0.67459,94869.23438,270.8954163,260.5804138,0.990414643,1.853787422,0.328791946
,0.6512325,95497.24219,271.0005188,257.3529358,1.325877616,1.814859271,0.329180181
,0.4662525,97055.39844,270.9560242,254.6833344,0.808306155,2.230499268,0.327377558
,0,95613.71094,270.9094849,251.1921387,0.461660995,2.482974768,0.32537961
,0,95886.33594,270.964447,258.1344604,0.367766916,1.832646847,0.32615447
,0.6783225,94720.20313,270.6404419,250.5824432,0.015974429,2.052681208,0.328223377
,0.698125,94880.55469,270.6061096,258.7232971,0.277955114,1.945275068,0.330843359
,0.70217125,96050.11719,270.6690369,261.1507568,0.54313062,2.061745405,0.331558019
,0.63673,97247.92969,270.5145874,255.6895294,0.151757078,1.707193375,0.332748622
,0.60212375,97351.70313,269.8045959,248.4477386,0.8003189,1.810972452,0.332238466
,0.6304425,98965.66406,269.9031067,246.0987091,0.853034609,1.783003926,0.332643449
,0.61208,96776.14844,270.3332825,256.0974426,1.08626124,1.632318258,0.332058161
,0.60375,96024.39063,270.3569946,249.1757813,0.709264714,1.40818572,0.330583721
,0.61574875,96049.0625,270.572998,254.7770233,2.840253292,1.70286262,0.32908082
,0.6088925,96838.14844,270.7121887,261.0912781,0.821085705,1.514485955,0.327336699
,0.57574125,97132.10938,270.6091614,253.1541443,0.191693165,1.51675415,0.325555772
,0.58072,96972.78906,270.5535278,260.4243469,0.44249167,1.750803828,0.323923528
,0.5820675,96702.73438,270.7650452,266.9122925,2.690093825,1.746258855,0.322985917
,0.44156,97105.92969,270.839386,260.9050598,6.480826531,1.785096765,0.321501434
,0.40762875,97439.25781,270.8346863,265.2194519,0.164536628,1.824076653,0.321068943
,0.550145,98691.82813,271.1961975,275.0084534,0.087859364,1.449199319,0.400938123
,0.82641625,96951.89063,271.4422302,277.2079773,0,1.980383515,0.427236408
,1.1912225,97004.48438,271.7373352,275.889801,2.329071751,1.773207903,0.424204797
,1.63871875,97206.91406,276.1699219,280.9291077,2.191691892,1.59263587,0.407833725
31.84132969,2.06403,97002.99219,280.0260315,281.6121216,3.607026068,1.350450635,0.379799634
33.25609598,2.88464875,97302.48438,280.710968,282.0912476,1.044727745,1.831085324,0.345647275
37.66749381,4.2310475,96230.71094,280.8810425,281.8356323,4.242808558,2.0987041,0.326617807
44.22747624,5.114745,96621.86719,284.0222778,285.9899292,2.776356181,1.488325953,0.332188368
53.51877352,5.915045,97124.10156,287.1231384,288.8052368,1.610222505,1.433237433,0.293080777
55.31431886,6.71072125,96864.97656,288.4658813,289.8486328,5.364213139,1.435132146,0.335483849
65.07884571,6.998805,97316.16406,288.1801758,288.6697083,0.493609929,2.203395128,0.259833455
59.73064962,6.46208125,97191.47656,289.144989,289.6824646,2.341851592,1.923519135,0.24079147
56.16989599,6.4469,96893.16406,288.33078,289.0063171,1.54153246,1.702709556,0.254129291
44.58242627,5.66385375,97293.42969,291.3163147,292.1820374,0.327475864,1.749867082,0.211252883
37.33407466,5.5644025,97208.13281,289.0132751,289.059967,9.210856631,2.027791262,0.302964598
41.44994309,4.9803775,97416.60938,291.0987854,292.1416931,0.05910539,1.987983704,0.278008848
35.556223,3.94745,96266.73438,287.7554016,287.4857483,11.61820255,1.665269136,0.336082458
34.49713833,2.9145075,96848.63281,283.0084534,282.3684387,10.45845915,2.166913271,0.398747295
30.77206076,2.318675,96961.32813,283.1186218,283.0692139,6.781145465,1.401221395,0.401229471
32.46440981,2.22389125,97072.71094,282.5728455,282.8803406,3.217250342,1.563221693,0.384994507
23.5120833,1.72095,96410.74219,283.7892761,283.8125305,0.429712207,1.377075553,0.348227173
29.85495845,1.28480625,96224.66406,282.8395386,282.7741089,0.34664516,1.578455329,0.324184865
25.62002466,0.93198,96437.67969,277.5650635,276.4369507,0.396165851,1.699619532,0.312194586
26.92827308,0.7986025,96289.05469,273.3962097,272.5643921,0.907347538,1.371483803,0.309567124
20.85406042,0.770215,96233.89844,272.9410095,272.6710815,2.674119547,1.459541321,0.313856095
20.51229569,0.7526275,95497.5625,273.5308838,273.0595703,2.182107186,1.658789515,0.360836118
22.91304626,0.73123,95895.54688,272.6246033,269.9415588,0.086261927,1.302013993,0.342959672
20.51054195,0.71937125,95062.39844,272.3615723,271.025116,0.452076347,0.920437396,0.339571565
19.39196156,0.69642,95942.94531,272.2038879,271.2179565,0.416932628,1.672284365,0.334337473
15.43577083,0.62063625,96345.23438,271.5170288,264.0504761,0.555910112,1.507500052,0.331199855
,0.6017625,97118.67969,269.893158,254.2011261,0.621405372,1.043604493,0.329084158
,0.59719875,96892.51563,268.9444275,251.3752747,0.431309629,2.280685902,0.328157395
,0.61399,96091.05469,267.4936829,248.9481506,0.760382856,1.770510554,0.32837534
